,CY0002R,CY0004A,CY0006A,10m_u_component_of_wind,10m_v_component_of_wind,2m_dewpoint_temperature,2m_temperature,evaporation_from_bare_soil,evaporation_from_open_water_surfaces_excluding_oceans,evaporation_from_the_top_of_canopy,evaporation_from_vegetation_transpiration,forecast_albedo,lake_bottom_temperature,lake_ice_depth,lake_ice_temperature,lake_mix_layer_depth,lake_mix_layer_temperature,lake_shape_factor,lake_total_layer_temperature,leaf_area_index_high_vegetation,leaf_area_index_low_vegetation,potential_evaporation,runoff,skin_reservoir_content,skin_temperature,snow_albedo,snow_cover,snow_density,snow_depth,snow_depth_water_equivalent,snow_evaporation,snowfall,snowmelt,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,sub_surface_runoff,surface_latent_heat_flux,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,surface_runoff,surface_sensible_heat_flux,surface_solar_radiation_downwards,surface_thermal_radiation_downwards,temperature_of_snow_layer,total_evaporation,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,CY0002R-1,CY0004A-1,CY0006A-1
10,0.5727035417103306,0.31222315508078596,0.19690733036219146,0.5546192644993325,0.49105797475573104,0.41785997481225806,0.18708913929762733,0.7521229754363851,0.8237156713879749,0.9746890886393378,0.8204515661466452,0.30602680551359795,0.3659807729808757,0.0,0.3260073260073338,0.8157730319226523,0.04492789704502365,0.11207205963826634,0.13952483803424087,0.33293999631926957,0.3438914027149321,0.9155647190958511,0.0010994554748598071,0.022717839888474534,0.19099580141020572,0.6402981988817593,0.3924703004891684,0.6584297779250772,0.45036509040332556,0.3201902318792435,0.9542279245739826,0.0,0.5856200566140022,0.09106579712807324,0.06832722337763052,0.08452322036280098,0.39696235600398805,0.0029288436153215424,0.7967186249043278,0.24920129856244821,0.6395079017920897,0.7454273864196158,0.0010399192933836451,0.7988651940462794,0.2432796902822678,0.26993956557063714,0.5515840673003036,0.7966795974580192,0.003426336858112114,0.7901937566034961,0.7956533994122624,0.7849951387559678,0.2550125217001591,0.620267056191358,0.4738445529861205,0.3628986432271647
11,0.6423501164861208,0.52574046803501,0.4161977186153126,0.4299241156936659,0.7575423615924536,0.5351073588631311,0.2630906478188214,0.7391895126706756,0.7606982898852934,0.9531800548960976,0.8674134403031871,0.24465745556488952,0.36196579403678175,0.0,0.6336996336996248,0.8816769060535695,0.043936840492559893,0.12407766684670893,0.13699262681764848,0.34267508392829427,0.3514328808446455,0.8646626188710168,0.0006992896846409251,0.00101724897251879,0.23343708871084778,0.4881985397611327,0.180861285814116,0.6586643728578209,0.1815455493741276,0.13956816533084504,1.0,0.0,0.47364192021878987,0.13331190104405866,0.1184259226620607,0.0738676980039225,0.38717690853402514,0.0030424885635231395,0.7404573864804183,0.25694331052783437,0.6975832379642075,0.7288213701155271,0.0006230225685361419,0.7999211558666371,0.24942497411488745,0.39245915186835517,0.7182519360913412,0.7403447619353387,0.00011471602922540036,0.773132804435232,0.781536122457287,0.78664563665313,0.26004607320729045,0.5727035417103306,0.31222315508078596,0.19690733036219146
12,0.573350664356331,0.42637533120876353,0.31414594992279626,0.44607835638849785,0.5640282914337448,0.6386763997076979,0.24904579532228385,0.8911613611355872,0.9089938874467817,0.6928661587509145,0.8991817669384949,0.21688343117690048,0.35235300791101826,0.0,0.15384615384615752,0.7899432714563562,0.04325219756018155,0.11326673277284036,0.13443062488086088,0.35235117100635516,0.363499245852187,0.9395324529862924,0.00831673188792816,0.1005148722542112,0.23833627751727726,0.3685552932562046,0.06330800139762403,0.6587816703241928,0.0907727746870638,0.048719223340005405,0.9571167853010341,0.0,0.16718189819886134,0.1429839870181562,0.14505710458599175,0.07252964789119637,0.3774670243649886,0.003156133511724736,0.7562684811268863,0.17842721796037705,0.8051356301286786,0.6899839501660602,0.008482736373347701,0.8332842959187432,0.17303297024137612,0.5009839939235199,0.6269814365152968,0.7562245238123355,0.0942237072668776,0.8327809359330671,0.7765288803061259,0.787837662912192,0.26507962471442176,0.6423501164861208,0.52574046803501,0.4161977186153126
13,0.6140385007236044,0.6662644340811569,0.5605211678324471,0.43521220238338654,0.36350179348849754,0.5719366574933532,0.28193415825167595,0.7358809626898655,0.7878870644259373,0.8201509895603104,0.9530497990592343,0.212634596980046,0.35424468068275483,0.0,0.3956043956044051,0.7109725773248421,0.04475075167091177,0.11484507378091983,0.13797572058409024,0.3619092570224885,0.37254901960784315,0.8863390199231393,0.000477389727228523,0.02742271884054141,0.28367379109138313,0.27447033525712605,0.02401074423480084,0.6588207694796501,8.448562308896552e-25,0.018236181640198357,0.9399818111833914,0.0,0.06924966724631244,0.18172438075992775,0.1652772392400155,0.07390435691112048,0.3679460484482679,0.0032697784599263332,0.683768045585964,0.3361194170741621,0.6167993696455466,0.8200670597022041,0.00038657224521621773,0.772594992622802,0.3247411482147902,0.36860945447099397,0.36904306814821486,0.6837519959690475,0.0039130426475429666,0.8041685237935519,0.7865564725721945,0.7893964664817343,0.2703928179719493,0.573350664356331,0.42637533120876353,0.31414594992279626
14,0.6139576103928543,0.5241393236593987,0.4145532825416329,0.30905787106934773,0.41809165241433965,0.5790556928961239,0.2707860565825493,0.6632110620530938,0.7469132646560804,0.9855211330666888,0.9150659302561489,0.21566333960490858,0.356869859223124,0.0,0.6080586080585986,0.7801051715140463,0.045100254706321695,0.12597456136358312,0.13940567515346006,0.37158534410054944,0.38009049773755654,0.8697812672262473,0.00014148080592372376,2.3208585372887253e-16,0.28163079432915145,0.20064790656259596,0.009777908805031446,0.6588207694796501,8.448562308896552e-25,0.00729447538741232,0.9336231360777885,0.0,0.02762737412863412,0.18337925966749333,0.1654094257816631,0.0762566367896573,0.35855730830816834,0.0033693441180171735,0.7168570584055483,0.38213728764579075,0.5161566786006805,0.8196697865848813,3.5087271007295663e-05,0.7298608263466343,0.3691041303024191,0.2804776807671206,0.48412326326583605,0.7168510027806847,1.5112028050968712e-05,0.7686882633926715,0.7746151175991375,0.7903317486234597,0.2751434506769225,0.6140385007236044,0.6662644340811569,0.5605211678324471
15,0.6290032119123631,0.4900443667640677,0.3795364671293225,0.1998917647295682,0.4391967655273385,0.552252903586921,0.27117619137411975,0.6453268396537881,0.7040485866580726,0.9873393906613956,0.9005629985313345,0.22786342892847017,0.36073041590013744,0.0,0.46886446886446503,0.8247754631439937,0.04549284715705613,0.12602407947327335,0.14107395548439153,0.385214466753184,0.3936651583710407,0.8254379386597936,0.00012699496028729175,2.300143140503369e-16,0.2683644516061232,0.23619540609407533,0.003566398060796637,0.6056459180577298,8.448562308896552e-25,0.00319090706475665,0.9314098069548403,0.0,0.011118808596087736,0.1692079238235204,0.14879798371461808,0.07635439387551857,0.3494991576096216,0.003469636817108452,0.6832480586619791,0.4112115820454983,0.4664605238795145,0.6912393332167999,1.6490313831543374e-05,0.7239106470414576,0.39741664785780156,0.2061674623401738,0.4126941766411057,0.6832456407817413,2.9810038667711585e-05,0.7414776747115676,0.7594492035444423,0.7902217154303155,0.28017700218405384,0.6139576103928543,0.5241393236593987,0.4145532825416329
16,0.649630246253625,0.5393031028446865,0.4301270595760004,0.5298723179046432,0.3136509930574967,0.6294136853398012,0.29000994843718503,0.6958826173647475,0.7768489809465239,0.9815513893862848,0.9419999463165185,0.24116369971355625,0.3643593391765301,0.0,0.43956043956043506,0.39094944213580574,0.048111726066223645,0.1262443765754386,0.14275713117542058,0.3987845888748548,0.40874811463046756,0.8860251705445304,0.00016875669261387464,2.3001430376084297e-16,0.2888744876869724,0.19871597724023293,0.0012454413434661031,0.6030849233752771,8.450000383672303e-25,0.0009126578437327989,0.930567062491045,0.0,0.003851525817547274,0.18969106885888368,0.1686656209242483,0.07664155531523606,0.34049767938676956,0.003583281765310049,0.7471508185233108,0.33382532513468255,0.5969199139160857,0.5850879562681752,5.680857362590853e-05,0.7569533582728751,0.32318580740298347,0.36087059479729394,0.49999639362688725,0.747149908489997,0.0007292421401004144,0.7253404046670631,0.744375045235973,0.7894698219438304,0.28507073281598655,0.6290032119123631,0.4900443667640677,0.3795364671293225
17,0.7790547754536997,0.5332752651787059,0.42393624139919495,0.2524606124735532,0.5070471563166491,0.6241817870858405,0.24387976045723797,0.7974341232567546,0.8158685663038515,0.9250781940388514,0.9309500935738028,0.2548023798042028,0.36860595152124487,0.0,0.5054945054944936,0.6996530646499064,0.04763774249765402,0.16328041346635913,0.14587026143581946,0.4123547109965256,0.42081447963800905,0.8993374533161844,0.0008381472692887538,0.014923605917533013,0.22649490314218657,0.1657368072784832,0.00035623034591194077,0.6030849233752771,8.450000383672303e-25,0.00045632892186639945,0.930238108448632,0.0,0.0014195941708301327,0.1522335507179817,0.1737636152137897,0.08031966567076636,0.331798454367623,0.0036969267135116457,0.783387940703795,0.2140099988250828,0.7822860157713923,0.5441052614851658,0.0007451358076553838,0.7792312272938061,0.2078832763742952,0.5121056840215086,0.49999639362688725,0.7833873235815294,0.010319988322386923,0.7232865702977623,0.731830723930577,0.7883694900123888,0.28968482169752413,0.649630246253625,0.5393031028446865,0.4301270595760004
18,0.7107024459699103,0.35827960238192685,0.24420905063249052,0.6597181750786192,0.7310093148556496,0.5594943794020244,0.29657071518209543,0.717281782857062,0.7498242834491693,0.970222085593812,0.8991817669384949,0.2686950114933803,0.37891363784887083,0.0,0.21978021978022505,0.8749915562858224,0.04698182584215868,0.16792185896047432,0.1459298428762099,0.4259248331181964,0.43288084464555054,0.8534870799719562,0.00026020235109638104,0.0034165328112350482,0.25423987509320467,0.14050808318644858,0.00017811517295597039,0.6026352830875182,8.450000383672303e-25,4.349461715153465e-25,0.9300332906819908,0.0,0.0004184968359647567,0.1641376565322556,0.16260266488067962,0.08144387215817096,0.3231936834746344,0.00378255889136321,0.7327480185334897,0.2799957148460211,0.6507922533119211,0.5086843903446742,0.00014390661658273017,0.779195506511579,0.2718596696096573,0.3767609222390728,0.6865056753692388,0.7327477700585443,0.002044250254315509,0.7070949660106839,0.720977329948479,0.7867006532497024,0.29457855232945684,0.7790547754536997,0.5332752651787059,0.42393624139919495
19,0.6217230821448589,0.45444245045695086,0.34297194717764745,0.7175825765134358,0.3961182149011575,0.6672263942659017,0.3136066010806734,0.7334918328006721,0.7652820888813487,0.807312109353199,0.9468342568914566,0.28267226616885627,0.3803806493861359,0.0,0.35164835164836006,0.7869424610492424,0.04977306241262424,0.18988138602940632,0.15281149924130216,0.43961295630179476,0.4479638009049774,0.8492202520334511,0.0003511444718893933,0.03405263178559482,0.2904233119317016,0.48484039202726054,0.0,0.34487410073530567,8.450000383672303e-25,4.349461715153465e-25,0.9299829300926138,0.0,0.00010797034476428236,0.20364042742108324,0.2090089534350876,0.08696103769146642,0.31478726624657744,0.0038962038395648066,0.6613880542380579,0.34776703906207646,0.5742637312636667,0.6354145147706145,0.00023538122104292724,0.7730975057205043,0.3376474238454282,0.40771949327537527,0.4880915458560989,0.6613880245869931,0.0034041188896477004,0.7166903932492681,0.7146199675314285,0.7848667666972997,0.29905063563462136,0.7107024459699103,0.35827960238192685,0.24420905063249052
20,0.6366877933336176,0.503701186528151,0.39356253961465204,0.28491263427292385,0.4871677867623382,0.6308985182766609,0.32073306327336093,0.6358875813893844,0.7345600112415801,0.9790548277538075,0.9525318372119195,0.2966494382046996,0.3893757464435773,0.0,0.04761904761904876,0.6752667319743739,0.052607388398414306,0.20395583646632462,0.1589185968813191,0.453065077361538,0.46153846153846156,0.8606272192144698,0.00012717776428580152,2.4865822260467115e-16,0.31585505607294234,0.8931121036228893,0.0,0.062040584946103136,8.450000383672303e-25,4.349924420901884e-25,0.9299637915615034,0.0,2.198910614996632e-05,0.222877437922905,0.2134636398886108,0.09462885911370982,0.3068058925862312,0.003980821373386899,0.6941978119207061,0.3850380049108085,0.5413232171842886,0.6411193567353685,0.0,0.7310104758538863,0.37398233219405064,0.35296660660743495,0.47618669808531044,0.6941975748566245,0.0,0.6930875982750836,0.705365745126403,0.7826110862378441,0.3033850827657617,0.6217230821448589,0.45444245045695086,0.34297194717764745
21,0.6675070093493853,0.4712073740178498,0.36019016028569456,0.26494369844740123,0.5197260683863838,0.6789223688915839,0.32912583797702105,0.6764218207490903,0.7138080057261164,0.8866129249985386,0.9730776571554066,0.31062669288017736,0.38945295757711756,0.0,0.4945054945054823,0.8208630141321871,0.05522147959476799,0.24802461465238593,0.16900275566739587,0.4666351994832088,0.4720965309200603,0.812426976205982,0.0001306335327352324,2.4658668292613535e-16,0.31271737335421784,0.9999889907012907,0.0,2.424143338304537e-11,8.450000383672303e-25,4.349924420901884e-25,0.929959934006727,0.0,3.1273622116251088e-06,0.22936682893971402,0.23986569847368608,0.10473449786461865,0.2991739991926694,0.004095772585360928,0.6479882315864064,0.3934347118595427,0.5382859094736164,0.4493476775413561,1.718920968581306e-06,0.7412341917182067,0.38247701907622866,0.4041077231266275,0.46031356772425924,0.6479881562170118,1.4234245027375109e-05,0.6733642682206892,0.694617214854277,0.7802086948541969,0.3075797090217045,0.6366877933336176,0.503701186528151,0.39356253961465204
22,0.6120162424548533,0.48910251713523356,0.37856915179584705,0.7362414523673371,0.47553509501087526,0.6439277329477432,0.31090491764904776,0.7368354618886911,0.7697024582226526,0.8742547526177853,0.9571934938377527,0.3245192419297198,0.38976180211127864,0.0,0.47985347985346727,0.689131235754077,0.059238370645575196,0.28600422497204964,0.1757205630714145,0.4802053216048796,0.48717948717948717,0.8539206980680759,0.002142535298546557,0.22334944062074902,0.2708040374520215,0.9999334122198661,0.0,4.887396856305124e-05,8.450000383672303e-25,4.349924420901884e-25,0.929959934006727,0.0,1.6125483339543718e-06,0.20285967974036312,0.23088582607776093,0.11396032284277606,0.29196714936681833,0.004180969341955015,0.7016672702252481,0.3121500821226925,0.5966314515674277,0.5982615328385958,0.002075812072957741,0.7749010407251924,0.3041451172925769,0.41394730976841115,0.5793620454321432,0.7016672541812636,0.030453065451727178,0.686676157651341,0.6841439518208272,0.7776595925463572,0.3121959826044165,0.6675070093493853,0.4712073740178498,0.36019016028569456
23,0.6261720503361115,0.30026166466555754,0.18462242549452962,0.43887523764685166,0.41637379178993755,0.6119610678358754,0.30348585436268233,0.6518491267453568,0.7651968313997053,0.9741774648841626,0.9630637281073204,0.33832725063259894,0.39030228004606055,0.0,0.36630036630037505,0.39866038533383236,0.06658750981481126,0.31739636707740926,0.1815893349498698,0.4937754437265504,0.502262443438914,0.8832323997802339,0.00013951979446234037,5.2925723521440716e-05,0.32199280384728945,0.999986859896891,0.0,2.424143338304537e-11,8.450000383672303e-25,4.349924420901884e-25,0.929959934006727,0.0,0.0,0.23140442729861302,0.22735203919771582,0.11937973129021023,0.2850625527446727,0.004292582993740706,0.7175820333986481,0.34165476426785013,0.6143929781244795,0.584102718937215,3.437786627265946e-06,0.7454952883209329,0.3330200224308903,0.4211830186386537,0.34523337260663806,0.7175818930868344,6.13572580178026e-05,0.6697890750593142,0.6764495771016343,0.7748720849867051,0.3161109671099631,0.6120162424548533,0.48910251713523356,0.37856915179584705
24,0.6628153701658825,0.3304950380534708,0.2156732480096034,0.6883362905308485,0.45817464936596597,0.6548851781022125,0.32576255096135714,0.6934947284816401,0.7258891760996562,0.8582960473427761,0.9627184202091106,0.3523045053080767,0.39146044704916455,0.0,0.6630036630036549,0.4537005660921604,0.0692782044161863,0.3710724383561283,0.1884858866750597,0.5073455658482212,0.5158371040723982,0.8348556000264309,0.0015479237113746407,4.4856824225723716e-05,0.31243212947069743,0.9999893458353573,0.0,1.5275531743843884e-07,8.450000383672303e-25,4.349924420901884e-25,0.929959934006727,0.0,0.0,0.22871008236122592,0.23787849413091755,0.12480524955551076,0.2784035368505377,0.004365152533867948,0.6473785525947473,0.3572610333888175,0.6604953605990009,0.4230799790239794,0.0014540078025522011,0.7397488750315544,0.34854064082991126,0.4888325793560475,0.36904306814821486,0.6473784692841591,0.02085652081544372,0.6661052134127908,0.6684799351437652,0.772066238561529,0.3201635877895328,0.6261720503361115,0.30026166466555754,0.18462242549452962
